,stop_id,on_street,cross_street,routes,boardings,alightings,location
2583,3452,63RD STREET,BLACKSTONE,63,3.8,104.8,"(41.78049993, -87.58922299)"
2584,3453,63RD STREET,STONY ISLAND,63,10.6,1000.2,"(41.78053288, -87.58665852)"
2585,3455,95TH STREET,PRINCETON,"N9,95W,108,112",98.9,38.9,"(41.721738, -87.631197)"
2586,3456,95TH STREET,RR CROSSING east of EGGLE,"N9,95W,108,112",184.3,76.5,"(41.72167, -87.633215)"
2587,3457,95TH STREET,NORMAL,"N9,95W,108,112",94.2,72.9,"(41.72166463, -87.63585239)"
2588,3458,95TH STREET,WALLACE,"N9,95W,108,112",54.2,71.0,"(41.721618, -87.638185)"
2589,3459,95TH STREET,UNION,"N9,95W,108,112",35.2,81.7,"(41.721593, -87.640568)"
2590,3461,95TH STREET,PEORIA,"N9,95W,112",12.4,35.6,"(41.72153, -87.645437)"
2591,3462,95TH STREET,MORGAN,"N9,95W,112",32.1,80.4,"(41.721497, -87.647873)"
2592,3463,95TH STREET,METRA CROSSING east of VI,"N9,95W",12.8,11.8,"(41.721475, -87.649928)"
2593,3464,95TH STREET,VINCENNES,"N9,95W",115.4,82.8,"(41.72146886, -87.65110893)"
2594,3465,95TH STREET,RACINE,"N9,95W",35.8,65.6,"(41.721435, -87.652777)"
2595,3466,95TH STREET,THROOP,"N9,95W",40.8,166.7,"(41.721402, -87.655178)"
2596,3467,95TH STREET,LOOMIS,"N9,95W",55.4,112.7,"(41.721337, -87.657567)"
2597,3468,95TH STREET,BISHOP,"N9,95W",9.1,54.6,"(41.721375, -87.658825)"
2598,3469,95TH STREET,LAFLIN,"N9,95W",13.3,256.7,"(41.721353, -87.660065)"
2599,3471,95TH STREET,ASHLAND,95W,288.5,332.9,"(41.72130603, -87.66319167)"
2600,3473,95TH STREET,WOOD RR CROSSING,95W,23.6,28.7,"(41.72126991, -87.66736916)"
2601,3474,95TH STREET,LONGWOOD (west leg),95W,2.9,34.0,"(41.72123722, -87.66922669)"
2602,3475,95TH STREET,DAMEN (east leg),95W,7.3,35.3,"(41.72119766, -87.67220794)"
2603,3477,95TH STREET,LEAVITT,95W,2.0,60.0,"(41.7211313, -87.67706988)"
2604,3478,95TH STREET,OAKLEY,95W,2.8,137.7,"(41.72108919, -87.67945805)"
2605,3479,WESTERN,95TH STREET,"48,49A,95W",50.0,457.0,"(41.72059859, -87.68223215)"
2606,3480,WESTERN,96TH STREET,"48,49A,95W",4.4,54.1,"(41.71884494, -87.68212805)"
2607,3481,WESTERN,97TH STREET,"48,49A,95W",7.7,64.0,"(41.7173578, -87.68208566)"
2608,3482,WESTERN,98TH STREET,"48,49A,95W",22.5,84.1,"(41.71562235, -87.68206129)"
2609,3485,95TH STREET,Mall entr.300' w of WEST.,95W,448.0,10.1,"(41.72078766, -87.68304456)"
2610,3488,95TH STREET,LEAVITT,95W,38.5,3.5,"(41.72088921, -87.67735639)"
2611,3489,95TH STREET,HOYNE (east leg),95W,25.3,5.6,"(41.72093645, -87.67410221)"
2612,3492,95TH STREET,LONGWOOD (west leg),95W,21.9,3.4,"(41.72099458, -87.66931154)"
2613,3493,95TH STREET,LONGWOOD (east leg),95W,21.0,10.0,"(41.72101431, -87.66803752)"
2614,3494,95TH STREET,VANDERPOEL (west leg),95W,31.0,14.4,"(41.72104113, -87.6661921)"
2615,3496,95TH STREET,ASHLAND,95W,616.0,271.2,"(41.72110673, -87.6629445)"
2616,3497,95TH STREET,WINSTON,"N9,95W",71.0,6.1,"(41.721142, -87.660823)"
2617,3498,95TH STREET,BISHOP,"N9,95W",65.2,14.2,"(41.721153, -87.659263)"
2618,3500,95TH STREET,THROOP,"N9,95W",113.2,40.3,"(41.72120191, -87.65547979)"
2619,3501,95TH STREET,RACINE,"N9,95W",56.9,58.9,"(41.72123266, -87.65304791)"
2620,3502,95TH STREET,VINCENNES,"N9,95W",133.4,104.5,"(41.72124707, -87.6509333)"
2621,3503,95TH STREET,MORGAN,"N9,95W,112",64.3,42.3,"(41.72130231, -87.64811279)"
2622,3504,95TH STREET,PEORIA,"N9,95W,112",35.1,141.4,"(41.7213214, -87.64574306)"
2623,3506,95TH STREET,UNION,"N9,95W,108,112",36.4,18.8,"(41.721387, -87.640932)"
2624,3507,95TH STREET,WALLACE,"N9,95W,108,112",72.4,35.0,"(41.721417, -87.638507)"
2625,3508,95TH STREET,NORMAL,"N9,95W,108,112",72.4,43.1,"(41.721458, -87.636098)"
2626,3509,95TH STREET,EGGLESTON (east leg),"N9,95W,108,112",48.2,49.9,"(41.72149, -87.634105)"
2627,3510,95TH STREET,PRINCETON,"N9,95W,108,112",49.7,58.6,"(41.72151704, -87.63121104)"
2628,3511,95TH STREET,WENTWORTH,"N9,95W,108,112",20.0,218.6,"(41.72155016, -87.62877168)"
2629,3513,HOWARD,CHICAGO AVENUE,"97,201,205,206",250.0,9.4,"(42.01947604, -87.67618415)"
2630,3514,HOWARD,CLYDE,"97,201,206",113.0,28.5,"(42.01948337, -87.67752857)"
2631,3515,HOWARD,CUSTER,"97,201,206",192.1,92.9,"(42.01950215, -87.68028045)"
2632,3516,HOWARD,ELMWOOD,"97,201,206",50.5,68.6,"(42.01954976, -87.6826949)"
2633,3517,HOWARD,RIDGE,"97,201,206",224.1,160.4,"(42.0195519, -87.68439804)"
2634,3518,HOWARD,BARTON,"97,206",16.2,65.6,"(42.01960031, -87.68847772)"
2635,3519,HOWARD,WESTERN-ASBURY,"97,206",220.0,205.8,"(42.01959882, -87.68998555)"
2636,3520,HOWARD,ASHLAND,97,11.6,30.9,"(42.01952239, -87.69317268)"
2637,3521,HOWARD,FLORENCE,97,3.8,8.9,"(42.01948654, -87.69475471)"
2638,3522,HOWARD,DEWEY,97,1.9,9.7,"(42.01946684, -87.69618282)"
2639,3523,HOWARD,DODGE-CALIFORNIA,97,71.3,118.7,"(42.01939922, -87.69942136)"
2640,3524,DODGE,BRUMMEL,"93,97",47.7,23.9,"(42.02119952, -87.6993905)"
2641,3525,DODGE,MULFORD,"93,97",23.9,33.7,"(42.02295552, -87.69942549)"
2642,3526,DODGE,KIRK,"93,97",6.4,10.0,"(42.02472252, -87.69936449)"
2643,3527,OAKTON,DODGE,97,47.3,41.5,"(42.02663297, -87.69960065)"
2644,3528,OAKTON,GREY,97,6.2,5.3,"(42.026596, -87.701687)"
2645,3529,OAKTON,HARTREY,97,6.0,35.8,"(42.02655021, -87.70403408)"
2646,3530,OAKTON,2310 WEST,97,7.3,39.1,"(42.02655022, -87.70555025)"
2647,3531,OAKTON,2401 WEST,97,0.2,0.4,"(42.02650282, -87.70919266)"
2648,3532,OAKTON,McCORMICK,97,9.8,32.4,"(42.02645308, -87.71133383)"
2649,3534,OAKTON,ST. LOUIS,97,20.1,91.0,"(42.02638395, -87.71558719)"
2650,3535,OAKTON,CENTRAL PARK,97,6.6,17.4,"(42.02638495, -87.7183872)"
2651,3536,OAKTON,LAWNDALE,97,6.1,29.8,"(42.02638395, -87.72068821)"
2652,3538,OAKTON,EAST PRAIRIE,97,5.1,12.4,"(42.026296, -87.725388)"
2653,3539,OAKTON,CRAWFORD,97,16.2,21.3,"(42.02629076, -87.7280185)"
2654,3540,OAKTON,KARLOV,97,10.9,11.9,"(42.02629176, -87.7303185)"
2655,3541,OAKTON,KEELER,97,7.3,6.6,"(42.02628976, -87.7325195)"
2656,3542,OAKTON,KILDARE,97,4.3,9.0,"(42.02628976, -87.7352205)"
2657,3543,OAKTON,KOSTNER,97,14.0,27.9,"(42.02629076, -87.73751751)"
2658,3544,OAKTON,KILBOURN,97,5.7,5.7,"(42.02628976, -87.73992051)"
2659,3545,OAKTON,KENTON,97,7.3,14.3,"(42.02633549, -87.74258507)"
2660,3546,OAKTON,KNOX,97,12.9,17.0,"(42.02634955, -87.74370156)"
2661,3547,OAKTON,KEATING,97,16.0,40.6,"(42.02633425, -87.74623849)"
2662,3549,OAKTON,NILES AVENUE,97,19.4,44.3,"(42.02635177, -87.75164917)"
2663,3550,OAKTON,LINCOLN,97,48.7,79.4,"(42.02641861, -87.75444055)"
2664,3551,LINCOLN,NILES CENTER,97,8.2,8.0,"(42.02776286, -87.75447136)"
2665,3552,NILES CENTER,8200 NORTH,97,3.4,5.3,"(42.029638, -87.75341)"
2666,3553,NILES CENTER,MADISON,97,7.8,14.3,"(42.03174567, -87.75213408)"
2667,3554,NILES CENTER,MAIN,97,9.2,18.4,"(42.03338376, -87.75114684)"
2668,3556,NILES CENTER,WRIGHT TERRACE,97,8.0,10.2,"(42.03621039, -87.74986513)"
2669,3557,NILES CENTER,GREENLEAF,97,5.6,15.6,"(42.03702039, -87.74943813)"
2670,3558,NILES CENTER,CRAIN,97,4.1,11.1,"(42.03886401, -87.74876643)"
2671,3559,DEMPSTER,NILES CENTER,"54A,97",12.9,47.3,"(42.0408546, -87.74808726)"
2672,3560,DEMPSTER,BRONX,"54A,97",6.8,21.1,"(42.04087391, -87.75047178)"
2673,3562,DEMPSTER,SKOKIE SWIFT TERM,54A,127.8,127.1,"(42.04040005, -87.75217756)"
2674,3563,BRONX,DEMPSTER,"54A,97",24.4,5.2,"(42.04092439, -87.75048791)"
2675,3564,DEMPSTER,BRONX,"54A,97",31.5,17.2,"(42.04072068, -87.75082674)"
2676,3565,BRONX,GROVE,"54A,97",14.4,24.0,"(42.0443133, -87.75046304)"
2677,3566,BRONX,DAVIS,"54A,97",4.4,29.7,"(42.0461903, -87.75045403)"
2678,3567,GROSS POINT,CHURCH,"54A,97",12.8,79.1,"(42.047981, -87.748671)"
2679,3568,SKOKIE BLVD,GROSS POINT,"54A,97",1.7,26.9,"(42.049997, -87.7468)"
2680,3569,SKOKIE BLVD,EMERSON,"54A,97",8.4,96.5,"(42.051506, -87.746775)"
2681,3570,SKOKIE BLVD,FOSTER,"54A,97",1.4,42.1,"(42.053314, -87.746748)"
2682,3571,GOLF ROAD,SKOKIE BLVD,"54A,97,205",0.2,14.9,"(42.05531501, -87.74703587)"
2683,3572,GOLF ROAD,ENTRANCE DRIVEWAY (LAMON),"54A,97,205",3.2,65.3,"(42.05539146, -87.74949038)"
2684,3573,GOLF ROAD,LAVERGNE,"54A,97,205",38.0,157.3,"(42.05545286, -87.75129476)"
2685,3574,OLD ORCHARD RD,W. ENT. MARSHALL FIELDS,"54A,97,201,205",314.5,418.0,"(42.05944639, -87.75027039)"
2686,3575,OLD ORCHARD RD,LAVERGNE AVE (BLOOMGDLES),"54A,97,201,205",83.9,12.2,"(42.060889, -87.75075462)"
2687,3576,GOLF ROAD,LAVERGNE,"54A,97,205",20.6,2.1,"(42.05521018, -87.75121612)"
2688,3577,GOLF ROAD,LAMON,"54A,97,205",50.7,5.1,"(42.055203, -87.749669)"
2689,3578,SKOKIE BLVD,GOLF ROAD,"54A,97,205",1.3,0.1,"(42.05519006, -87.74693177)"
2690,3579,SKOKIE BLVD,FOSTER,"54A,97",196.7,16.4,"(42.05329829, -87.74699901)"
2691,3580,SKOKIE BLVD,EMERSON,"54A,97",20.3,3.2,"(42.05149029, -87.747026)"
2692,3581,SKOKIE BLVD,GROSS POINT,"54A,97",28.7,3.6,"(42.0493343, -87.74710616)"
2693,3582,SKOKIE BLVD,CHURCH,"54A,97",74.8,14.7,"(42.0478642, -87.74702928)"
2694,3583,SKOKIE BLVD,DAVIS,"54A,97",17.8,5.4,"(42.04615027, -87.74715235)"
2695,3584,SKOKIE BLVD,GROVE,"54A,97",15.4,8.0,"(42.04434927, -87.74715134)"
2696,3585,SKOKIE BLVD,GREENWOOD/NILES CENTER,"54A,97",4.9,7.2,"(42.04259974, -87.74705446)"
2697,3586,DEMPSTER,NILES CENTER,"54A,97",59.8,20.7,"(42.04071899, -87.74815691)"
2698,3587,NILES CENTER,CRAIN,97,11.1,8.0,"(42.03903548, -87.74906126)"
2699,3588,NILES CENTER,GREENLEAF,97,11.1,8.8,"(42.03722549, -87.74966425)"
2700,3589,NILES CENTER,WRIGHT TERRACE,97,9.6,9.3,"(42.03626242, -87.75006985)"
2701,3591,NILES CENTER,MAIN,97,12.4,10.6,"(42.03365429, -87.75129102)"
2702,3592,NILES CENTER,MADISON,97,13.1,12.0,"(42.03196765, -87.75233723)"
2703,3593,NILES CENTER,8200 NORTH,97,4.4,9.6,"(42.02962204, -87.75361532)"
2704,3594,NILES CENTER,LINCOLN,97,9.0,20.3,"(42.02812576, -87.75446991)"
2705,3595,OAKTON,LINCOLN,97,89.7,56.8,"(42.02629892, -87.7544127)"
2706,3596,OAKTON,NILES AVENUE,97,32.0,24.4,"(42.0262, -87.751804)"
2707,3598,OAKTON,SKOKIE BLVD,97,38.8,14.7,"(42.02614383, -87.7465573)"
2708,3599,OAKTON,KNOX,97,9.8,12.5,"(42.026198, -87.743902)"
2709,3600,OAKTON,KENTON,97,22.7,9.7,"(42.026199, -87.742603)"
2710,3601,OAKTON,KILBOURN,97,3.2,5.9,"(42.026198, -87.740203)"
2711,3602,OAKTON,KOSTNER,97,23.4,17.0,"(42.026199, -87.7378)"
2712,3603,OAKTON,KILDARE,97,10.5,6.8,"(42.026198, -87.735503)"
2713,3604,OAKTON,KEELER,97,7.3,8.4,"(42.026198, -87.732802)"
2714,3605,OAKTON,KARLOV,97,10.6,12.3,"(42.0262, -87.730601)"
2715,3606,OAKTON,CRAWFORD,97,21.1,21.9,"(42.026199, -87.728301)"
2716,3607,OAKTON,EAST PRAIRIE,97,6.4,9.6,"(42.02620441, -87.72570189)"
2717,3608,OAKTON,HAMLIN,97,20.8,9.3,"(42.026198, -87.723501)"
2718,3609,OAKTON,LAWNDALE,97,21.9,6.9,"(42.026199, -87.721002)"
2719,3610,OAKTON,CENTRAL PARK,97,14.5,9.5,"(42.0262, -87.718702)"
2720,3611,OAKTON,ST. LOUIS,97,45.3,20.2,"(42.026199, -87.715901)"
2721,3612,OAKTON,3450 WEST,97,59.0,5.6,"(42.026198, -87.714694)"
2722,3613,OAKTON,McCORMICK,97,21.0,8.5,"(42.02631711, -87.71133515)"
2723,3614,OAKTON,2424 WEST,97,13.6,7.9,"(42.026361, -87.707957)"
2724,3615,OAKTON,2310 WEST,97,38.1,4.7,"(42.02646486, -87.7054827)"
2725,3616,OAKTON,HARTREY,97,26.8,5.5,"(42.02646611, -87.70414177)"
2726,3617,OAKTON,GREY,97,6.5,6.8,"(42.02649565, -87.70193263)"
2727,3618,OAKTON,DODGE,97,30.5,41.0,"(42.026497, -87.699602)"
2728,3619,DODGE,KIRK,"93,97",16.8,13.1,"(42.02480838, -87.6995232)"
2729,3620,DODGE,MULFORD,"93,97",51.4,44.7,"(42.02304138, -87.6995842)"
2730,3621,DODGE,BRUMMEL,"93,97",20.8,50.0,"(42.02131779, -87.69957576)"
2731,3622,HOWARD,CALIFORNIA-DODGE,97,114.3,69.3,"(42.0192656, -87.69930843)"
2732,3623,HOWARD,WASHTENAW,97,11.9,2.8,"(42.01931592, -87.69740817)"
2733,3624,HOWARD,ROCKWELL,97,10.4,3.9,"(42.01937013, -87.6949912)"
2734,3625,HOWARD,MAPLEWOOD,97,24.7,12.1,"(42.01941877, -87.69337843)"
2735,3627,HOWARD,WESTERN,"97,206",258.1,206.6,"(42.01946584, -87.68974434)"
2736,3628,HOWARD,OAKLEY,"97,206",51.5,18.8,"(42.01944892, -87.68782712)"
2737,3629,HOWARD,RIDGE,"97,201,206",100.8,92.4,"(42.01941115, -87.68426462)"
2738,3630,HOWARD,HOYNE,"97,201,206",52.7,58.4,"(42.01939909, -87.68307868)"
2739,3631,HOWARD,DAMEN,"97,201,206",39.7,75.9,"(42.01936686, -87.68054061)"
2740,3632,HOWARD,WOLCOTT,"97,201,206",10.8,54.6,"(42.01937362, -87.6777439)"
2741,3633,HOWARD,CLARK,"97,201,206",6.4,136.3,"(42.01933862, -87.67643953)"
2742,3638,HALSTED,118TH STREET,"8A,108",28.5,2.3,"(41.67958972, -87.6418314)"
2743,3639,HALSTED,117TH STREET (north leg),"8A,108",71.8,9.6,"(41.681643, -87.641915)"
2744,3640,HALSTED,116TH STREET (north leg),"8A,108",37.4,33.1,"(41.68392941, -87.64200253)"
2745,3642,HALSTED,114TH STREET,"8A,108",66.1,17.0,"(41.68677, -87.642092)"
2746,3643,HALSTED,113TH STREET,"8A,108",44.7,12.6,"(41.688573, -87.642143)"
2747,3644,HALSTED,112TH STREET,"8A,108",34.1,29.9,"(41.690383, -87.642193)"
2748,3645,HALSTED,111TH STREET,"8A,108",331.4,99.9,"(41.69223292, -87.64225323)"
2749,3646,HALSTED,110TH STREET,"8A,108",34.1,13.5,"(41.694028, -87.642308)"
2750,3647,HALSTED,109TH STREET,"8A,108",77.4,17.6,"(41.695807, -87.642362)"
2751,3648,HALSTED,108TH STREET,"8A,108",19.5,5.5,"(41.697655, -87.64243)"
2752,3649,HALSTED,107TH STREET,"8A,108",112.6,38.5,"(41.69948, -87.642477)"
2753,3650,HALSTED,106TH STREET,"8A,108",55.8,16.9,"(41.70128, -87.64254)"
2754,3651,HALSTED,105TH STREET,"8A,108",30.3,14.5,"(41.703117, -87.642592)"
2755,3652,HALSTED,104TH STREET,"8A,108",27.6,39.9,"(41.704935, -87.642652)"
2756,3654,HALSTED,102ND STREET,"8A,108",26.7,7.9,"(41.708593, -87.642778)"
2757,3655,HALSTED,101ST STREET,"8A,108",37.1,17.4,"(41.710438, -87.642822)"
2758,3656,HALSTED,100TH STREET,"8A,108",67.2,16.2,"(41.712238, -87.642867)"
2759,3657,HALSTED,99TH STREET,"8A,108",12.5,5.4,"(41.71453, -87.642883)"
2760,3659,HALSTED,97TH STREET (north leg),"8A,108",27.7,12.7,"(41.717688, -87.642985)"
2761,3660,HALSTED,96TH STREET (north leg),"8A,108",7.0,22.4,"(41.719507, -87.643027)"
2762,3661,HALSTED,95TH STREET,"8A,108",321.3,430.4,"(41.72129969, -87.64307859)"
2763,3662,HALSTED,94TH STREET (north leg),8A,22.0,5.8,"(41.723162, -87.643125)"
2764,3664,HALSTED,92ND STREET,8A,14.7,6.1,"(41.72685, -87.643235)"
2765,3665,HALSTED,91ST STREET,8A,22.5,11.7,"(41.72869, -87.643293)"
2766,3666,HALSTED,9030 SOUTH RR CROSSING,8A,1.5,1.2,"(41.729668, -87.64332)"
2767,3667,HALSTED,90TH STREET,8A,20.3,18.3,"(41.730658, -87.643338)"
2768,3668,HALSTED,89TH STREET,8A,9.6,9.1,"(41.732432, -87.6434)"
2769,3669,HALSTED,88TH STREET,8A,5.5,14.1,"(41.734215, -87.643458)"
2770,3670,HALSTED,87TH ST.(s.service drive),8A,109.7,224.8,"(41.735773, -87.64349)"
2771,3671,HALSTED,VINCENNES,8A,23.2,25.4,"(41.73721472, -87.64352181)"
2772,3673,HALSTED,84TH STREET,8A,18.9,19.0,"(41.74143804, -87.64369698)"
2773,3674,HALSTED,83RD STREET,8A,57.0,45.4,"(41.743255, -87.643747)"
2774,3675,HALSTED,82ND STREET,8A,16.7,55.6,"(41.74513466, -87.64379295)"
2775,3677,HALSTED,80TH STREET,8A,2.6,14.8,"(41.74874573, -87.64381268)"
2776,3680,PERRY,79TH STREET,"8A,24",183.4,417.5,"(41.751073, -87.627593)"
2777,3681,HALSTED,79TH STREET,"8,8A",686.8,51.1,"(41.74969478, -87.64368096)"
2778,3682,HALSTED,80TH STREET,8A,39.1,5.5,"(41.74890321, -87.64407372)"
2779,3683,HALSTED,81ST STREET,8A,32.4,18.7,"(41.74706941, -87.64405165)"
2780,3684,HALSTED,82ND STREET,8A,48.1,26.8,"(41.74525918, -87.64396853)"
2781,3685,HALSTED,83RD STREET,8A,47.8,54.4,"(41.743515, -87.643883)"
2782,3686,HALSTED,84TH STREET,8A,14.0,29.3,"(41.74159366, -87.64387169)"
2783,3687,HALSTED,SUMMIT,8A,14.1,24.0,"(41.73994525, -87.6438183)"
2784,3688,HALSTED,VINCENNES,8A,19.6,37.5,"(41.73738016, -87.64372671)"
